 X450VC-MB-R20

 Parts List              0/2261 Selected Parts             25-Feb-2013 8:59
                                                          INCH units

Part     X       Y     Rot  Grid  T/B 'Device', 'Outline'
PR8098                   4.693     6.303   90.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8099                   4.693     6.813   90.0  2D   (B)  '1670 1034-001L100', 'NBS_R0603_H24_000S'
PR8100                   1.925     3.435  270.0  4B   (T)  '950 1022-005O100', 'NBS_R0402_H16_000S'
PR8101                   1.778     3.213   90.0  4B   (T)  '1670 1034-001L100', 'NBS_R0603_H24_000S'
PR8102                   1.839     3.335    0.0  4B   (T)  '1240 1022-00BK100', 'NBS_R0402_H16_000S'
PR8103                   1.803     3.335    0.0  4B   (T)  '950 1022-005O100', 'NBS_R0402_H16_000S'
PR8104                   1.533     3.465  180.0  4B   (T)  '1460 1022-020N000', 'NBS_R0402_H16_000S'
PR8105                   1.458     3.465  180.0  4B   (T)  '650 1022-0008100', 'NBS_R0402_H16_000S'
PR8106                   1.548     3.410   90.0  4B   (T)  '1050 1022-010T100', 'NBS_R0402_H16_000S'
PR8107                   1.458     3.538    0.0  4B   (T)  '1240 1022-00BK100', 'NBS_R0402_H16_000S'
PR8108                   1.483     3.053  270.0  4B   (T)  '920 1022-004T100', 'NBS_R0402_H16_000S'
PR8111                   1.570     3.465    0.0  4B   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8113                   1.548     3.335   90.0  4B   (T)  '1050 1022-010T100', 'NBS_R0402_H16_000S'
PR8114                   1.473     3.280    0.0  4B   (T)  '760 1022-002B000', 'NBS_R0402_H16_000S'
PR8115                   1.510     3.280  180.0  4B   (T)  '650 1022-0008100', 'NBS_R0402_H16_000S'
PR8116                   1.900     3.493    0.0  4B   (T)  '1220 1022-01QI300', 'NBS_R0402_H16_000S'
PR8117                   1.548     3.373  270.0  4B   (T)  '1450 1022-01EC300', 'NBS_R0402_H16_000S'
PR8118                   1.758     3.508    0.0  4B   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8119                   2.735     3.495    0.0  3B   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8123                   1.420     3.465  180.0  4B   (T)  '620 1024-0001100', 'NBS_R0402_H16_000S'
PR8124                   1.435     3.280    0.0  4B   (T)  '620 1024-0001100', 'NBS_R0402_H16_000S'
PR8125                   1.485     3.010   90.0  4B   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8126                   1.410     3.208   90.0  4B   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8129                   1.468     3.110    0.0  4B   (T)  '620 1024-0001100', 'NBS_R0402_H16_000S'
PR8130                   2.828     3.170   90.0  3B   (B)  'NBS_R1206_H30_000S', 'NBS_R1206_H30_000S'
PR8131                   2.600     3.890  270.0  3B   (B)  'NBS_R1206_H30_000S', 'NBS_R1206_H30_000S'
PR8132                   1.403     3.558  270.0  4B   (T)  '620 1024-0001100', 'NBS_R0402_H16_000S'
PR8139                   1.585     3.280  180.0  4B   (T)  '1270 1022-01ZN100', 'NBS_R0402_H16_000S'
PR8200                   6.621     3.092  180.0  2B   (T)  '620 1024-0001100', 'NBS_R0402_H16_000S'
PR8201                   6.271     3.003  180.0  2B   (T)  '1620 1034-0005100', 'NBS_R0603_H24_000S'
PR8202                   6.175     3.120  270.0  2B   (T)  '1550 1022-00HN100', 'NBS_R0402_H16_000S'
PR8203                   6.395     3.325    0.0  2B   (T)  '1620 1034-0005100', 'NBS_R0603_H24_000S'
PR8204                   6.353     3.275  180.0  2B   (T)  '940 1022-005M000', 'NBS_R0402_H16_000S'
PR8205                   6.365     3.455    0.0  2B   (B)  '1680 1034-002C100', 'NBS_R0603_H24_000S'
PR8206                   6.394     3.747  180.0  2B   (B)  '1750 1054-0004100', 'NBS_R1206_H30_000S'
PR8207                   6.453     2.985    0.0  2B   (T)  '710 1022-000P100', 'NBS_R0402_H16_000S'
PR8208                   6.377     3.042  180.0  2B   (T)  '1110 1022-01O3200', 'NBS_R0402_H16_000S'
PR8209                   6.255     2.955   90.0  2B   (B)  '730 1022-000T100', 'NBS_R0402_H16_000S'
PR8210                   6.293     3.523  270.0  2B   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8211                   6.480     3.190   90.0  2B   (T)  '1080 1022-02B6100', 'NBS_R0402_H16_000S'
PR8213                   6.435     3.060  270.0  2B   (T)  '620 1024-0001100', 'NBS_R0402_H16_000S'
PR8214                   6.587     3.038   90.0  2B   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8226                   6.340     3.215  180.0  2B   (B)  '900 1022-004N100', 'NBS_R0402_H16_000S'
PR8300                   6.643     3.938  180.0  2B   (B)  '1220 1022-01QI300', 'NBS_R0402_H16_000S'
PR8301                   6.680     3.938  180.0  1B   (B)  '900 1022-004N100', 'NBS_R0402_H16_000S'
PR8302                   6.528     3.832  180.0  2B   (T)  '620 1024-0001100', 'NBS_R0402_H16_000S'
PR8303                   6.490     3.832    0.0  2B   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8307                   7.054     3.643  270.0  1B   (B)  '1680 1034-002C100', 'NBS_R0603_H24_000S'
